feature,n_subjects,n_victims,n_controls,victim_median,control_median,victim_mean,control_mean,abs_median_diff,rel_median_diff,cliffs_delta,standardized_median_iqr,cliffs_delta_ci_lo,cliffs_delta_ci_hi,cliffs_magnitude,direction,victim_consistency,control_consistency,mannwhitney_u,raw_p,test,fdr_q,adjusted_p,full_cliffs_delta,loso_delta_median,loso_delta_min,loso_delta_max,loso_direction_agreement,loso_max_abs_shift,observed_cliffs_delta,perm_p,n_perm,unit,anatomical_region,family,side,source_signal,rank_score,signature_status,rank
LHipAngles_ax1_phase_90_100_rom__median,31,17,14,5.044956207275391,4.6687304973602295,4.6640389517826195,5.112882169229644,0.37622570991516113,0.08058415668411034,-0.10084033613445378,0.09341787604594168,-0.5126050420168067,0.35294117647058826,negligible,VICTIMS_LOWER,0.47058823529411764,0.5,107.0,0.6480424001516927,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.10084033613445378,-0.10714285714285714,-0.17647058823529413,-0.03167420814479638,1.0,0.07563025210084034,-0.10084033613445378,0.637,999,subject,hip,phase,left,LHipAngles,0.006406327236777064,exploratory,221
coord_left_knee_ankle_ax1_corr__median,31,17,14,-0.6701446837029993,-0.6780622887187073,-0.6629022047326202,-0.6784772706880045,0.00791760501570804,0.01167681074060239,0.10084033613445378,0.06524262602197305,-0.31092436974789917,0.5380252100840334,negligible,VICTIMS_HIGHER,0.5294117647058824,0.5,131.0,0.6480424001516927,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.10084033613445378,0.10714285714285714,0.03167420814479638,0.17647058823529413,1.0,0.07563025210084034,0.10084033613445378,0.676,999,subject,knee,coordination,left,LKneeAngles|LAnkleAngles,0.006406327236777064,exploratory,222
LKneeAngles_ax3_tmin_pct__median,31,17,14,48.0,54.5,49.35294117647059,52.535714285714285,6.5,-0.11926605504587157,-0.07983193277310924,-0.65,-0.48739495798319327,0.31943277310924356,negligible,VICTIMS_LOWER,0.5294117647058824,0.7142857142857143,109.5,0.7189172770787906,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.07983193277310924,-0.07239819004524888,-0.14732142857142858,-0.022321428571428572,1.0,0.06748949579831934,-0.07983193277310924,0.726,999,subject,knee,kinematic,left,LKneeAngles,0.006339594661393969,exploratory,223
LFootProgressAngles_ax1_median__median,31,17,14,-85.2220344543457,-85.3366470336914,-85.045758191277,-85.21542685372489,0.11461257934570312,0.00134306400977359,0.06722689075630252,0.037553398288817444,-0.3531512605042017,0.46218487394957986,negligible,VICTIMS_HIGHER,0.6470588235294118,0.5714285714285714,127.0,0.7659271287306254,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.06722689075630252,0.0625,-0.004524886877828055,0.1493212669683258,0.967741935483871,0.08209437621202327,0.06722689075630252,0.783,999,subject,foot,kinematic,left,LFootProgressAngles,0.006314480251303557,exploratory,224
sym_AJC_path3d_absdiff,31,17,14,8.913923920146772,10.416383202563111,11.03582146573229,12.542602005658377,1.5024592824163392,-0.1442400162511913,-0.09243697478991597,-0.1103576992775234,-0.4792016806722689,0.33613445378151263,negligible,VICTIMS_LOWER,0.5294117647058824,0.5714285714285714,108.0,0.6768326043999054,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.09243697478991597,-0.09502262443438914,-0.167420814479638,-0.02262443438914027,1.0,0.07498383968972203,-0.09243697478991597,0.66,999,subject,ankle,symmetry,bilateral,LAJC|RAJC,0.006239495798319328,exploratory,225
var_RKneeAngles_ax1_tmax_pct_sd,31,17,14,25.459739184204757,25.508183112440335,25.4576329125609,25.75356220894997,0.04844392823557797,-0.0018991524414748253,-0.08403361344537816,-0.1442170269716545,-0.49600840336134455,0.35315126050420154,negligible,VICTIMS_LOWER,0.6470588235294118,0.5714285714285714,109.0,0.7061030154647306,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.08403361344537816,-0.08035714285714286,-0.14285714285714285,-0.013574660633484163,1.0,0.07045895281189399,-0.08403361344537816,0.703,999,subject,mixed,variability,none,RKneeAngles_ax1_tmax_pct,0.006117152743450321,exploratory,226
RAnkleAngles_ax1_rom__median,31,17,14,32.04097938537598,32.422000885009766,32.46409226866329,33.25467079026358,0.38102149963378906,-0.011751942792955553,-0.07563025210084033,-0.04820859614484775,-0.49600840336134455,0.3447478991596637,negligible,VICTIMS_LOWER,0.5294117647058824,0.5,110.0,0.735814797438752,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.07563025210084033,-0.08035714285714286,-0.14285714285714285,-0.013574660633484163,1.0,0.06722689075630252,-0.07563025210084033,0.744,999,subject,ankle,kinematic,right,RAnkleAngles,0.006005931784478497,exploratory,227
RFootProgressAngles_ax1_min__median,31,17,14,-117.08047866821289,-118.88898086547852,-118.07681723201976,-118.64184706551688,1.808502197265625,0.015211688956371188,0.06722689075630252,0.35798307937801793,-0.3363445378151261,0.48739495798319327,negligible,VICTIMS_HIGHER,0.5882352941176471,0.6428571428571429,127.0,0.7659271287306254,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.06722689075630252,0.05357142857142857,0.004524886877828055,0.1493212669683258,1.0,0.08209437621202327,0.06722689075630252,0.755,999,subject,foot,kinematic,right,RFootProgressAngles,0.005931784478497281,exploratory,228
RHipAngles_ax2_rom__median,31,17,14,16.61125659942627,15.915655612945557,16.060661736656638,15.816133345876422,0.6956009864807129,0.04370545602374818,0.06722689075630252,0.25931752566252914,-0.3195378151260504,0.48760504201680654,negligible,VICTIMS_HIGHER,0.5882352941176471,0.6428571428571429,127.0,0.7659271287306254,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.06722689075630252,0.058823529411764705,-0.004524886877828055,0.1493212669683258,0.967741935483871,0.08209437621202327,0.06722689075630252,0.752,999,subject,hip,kinematic,right,RHipAngles,0.005740436592094143,exploratory,229
sym_ASI_path3d_si,31,17,14,0.1531865348421549,0.05433370848572719,0.29450031688048817,0.020094662792320004,0.0988528263564277,1.8193646101369125,0.08403361344537816,0.0854853325073543,-0.29411764705882354,0.5212184873949578,negligible,VICTIMS_HIGHER,0.5294117647058824,0.6428571428571429,129.0,0.7061030154647306,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.08403361344537816,0.08597285067873303,0.026785714285714284,0.15178571428571427,1.0,0.06775210084033612,0.08403361344537816,0.694,999,subject,pelvis,symmetry,bilateral,LASI|RASI,0.005672268907563025,exploratory,230
sym_KJC_ax1_excursion_absdiff,31,17,14,7.361015319824219,12.348991394042969,11.661846932242899,11.673552240644183,4.98797607421875,-0.40391768971714564,-0.07563025210084033,-0.41226156628153215,-0.4792016806722689,0.33613445378151263,negligible,VICTIMS_LOWER,0.5882352941176471,0.7142857142857143,110.0,0.735814797438752,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.07563025210084033,-0.06787330316742081,-0.14285714285714285,-0.013574660633484163,1.0,0.06722689075630252,-0.07563025210084033,0.719,999,subject,knee,symmetry,bilateral,LKJC|RKJC,0.005672268907563025,exploratory,231
sym_TOE_path3d_si,31,17,14,0.14744714749224666,-0.047990250628558516,0.1837449965828529,0.013558668609310733,0.19543739812080518,4.072439621819819,0.07563025210084033,0.13474104981892582,-0.3363445378151261,0.5042016806722689,negligible,VICTIMS_HIGHER,0.5882352941176471,0.6428571428571429,128.0,0.735814797438752,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.07563025210084033,0.06787330316742081,0.017857142857142856,0.1493212669683258,1.0,0.07369101486748546,0.07563025210084033,0.721,999,subject,foot,symmetry,bilateral,LTOE|RTOE,0.005672268907563025,exploratory,232
LFootProgressAngles_ax1_mean__median,31,17,14,-75.09052274722865,-75.11233395397073,-75.39579945743674,-75.43997887337561,0.021811206742086142,0.0002903811610414366,-0.07563025210084033,0.00879819614681001,-0.47058823529411764,0.3445378151260504,negligible,VICTIMS_LOWER,0.47058823529411764,0.5,110.0,0.735814797438752,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.07563025210084033,-0.08035714285714286,-0.1583710407239819,-0.013574660633484163,1.0,0.08274078862314156,-0.07563025210084033,0.759,999,subject,foot,kinematic,left,LFootProgressAngles,0.005338606030647553,exploratory,233
RFootProgressAngles_ax2_mean__median,31,17,14,1.533417970615227,1.6344180843138165,1.7441942175753926,1.3791301821458892,0.10100011369858941,-0.061795763683679894,0.07563025210084033,-0.051085084302005083,-0.34474789915966386,0.5042016806722689,negligible,VICTIMS_HIGHER,0.47058823529411764,0.42857142857142855,128.0,0.735814797438752,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.07563025210084033,0.08928571428571429,0.004524886877828055,0.13392857142857142,1.0,0.07110536522301228,0.07563025210084033,0.738,999,subject,foot,kinematic,right,RFootProgressAngles,0.005338606030647553,exploratory,234
LHipAngles_ax1_phase_0_10_rom__median,31,17,14,2.5257644653320312,2.433210715651512,2.623152154333451,2.591425919506167,0.0925537496805191,0.03803770429135936,0.06722689075630252,0.10361326084777679,-0.3195378151260504,0.5126050420168067,negligible,VICTIMS_HIGHER,0.5882352941176471,0.5,127.0,0.7659271287306254,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.06722689075630252,0.07142857142857142,0.004524886877828055,0.1493212669683258,1.0,0.08209437621202327,0.06722689075630252,0.769,999,subject,hip,phase,left,LHipAngles,0.005338606030647553,exploratory,235
LHipAngles_ax1_phase_40_50_rom__median,31,17,14,4.829073458909988,5.647714376449585,5.06394697638119,5.205736489168236,0.8186409175395966,-0.14495083550139307,-0.06722689075630252,-0.25462972236956155,-0.4957983193277311,0.37815126050420167,negligible,VICTIMS_LOWER,0.5882352941176471,0.6428571428571429,111.0,0.7659271287306254,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.06722689075630252,-0.05357142857142857,-0.1493212669683258,-0.017857142857142856,1.0,0.08209437621202327,-0.06722689075630252,0.766,999,subject,hip,phase,left,LHipAngles,0.005338606030647553,exploratory,236
sym_AbsAnkleAngle_ax1_tmax_pct_si,31,17,14,0.0,0.0,10.94968526833014,3.5907172112340513,0.0,,-0.08823529411764706,0.0,-0.47478991596638653,0.31932773109243695,negligible,VICTIMS_LOWER,0.47058823529411764,0.35714285714285715,108.5,0.688840765980064,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.08823529411764706,-0.08144796380090498,-0.17194570135746606,-0.027149321266968326,1.0,0.083710407239819,-0.08823529411764706,0.681,999,subject,ankle,symmetry,bilateral,LAbsAnkleAngle|RAbsAnkleAngle,0.005294117647058823,exploratory,237
sym_KneeAngles_ax1_rom_si,31,17,14,-0.5179410811934165,-0.04815386903117512,-0.2488818116958844,-0.26883408269712816,0.4697872121622414,-9.75595983488052,-0.07563025210084033,-0.10955918245305078,-0.496218487394958,0.37836134453781495,negligible,VICTIMS_LOWER,0.5294117647058824,0.6428571428571429,110.0,0.735814797438752,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.07563025210084033,-0.07692307692307693,-0.1493212669683258,-0.013574660633484163,1.0,0.07369101486748546,-0.07563025210084033,0.763,999,subject,knee,symmetry,bilateral,LKneeAngles|RKneeAngles,0.005105042016806722,exploratory,238
sym_KneeAngles_ax1_rom_absdiff,31,17,14,1.6932912468910217,1.9072456434369087,1.7975537636700798,1.836529903113842,0.213954396545887,-0.11217977992616375,-0.06722689075630252,-0.12431398563501876,-0.48739495798319327,0.3277310924369748,negligible,VICTIMS_LOWER,0.5882352941176471,0.5714285714285714,111.0,0.7659271287306254,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.06722689075630252,-0.0625,-0.1493212669683258,-0.013574660633484163,1.0,0.08209437621202327,-0.06722689075630252,0.758,999,subject,knee,symmetry,bilateral,LKneeAngles|RKneeAngles,0.0050420168067226885,exploratory,239
var_LKneeAngles_ax1_tmax_pct_sd,31,17,14,25.22931750044899,25.168988671638125,25.20713151588665,25.42438210754225,0.060328828810863655,0.002396950850824041,0.07563025210084033,0.1644853541028274,-0.3445378151260504,0.5044117647058821,negligible,VICTIMS_HIGHER,0.5882352941176471,0.5,128.0,0.735814797438752,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.07563025210084033,0.08035714285714286,0.02262443438914027,0.1583710407239819,1.0,0.08274078862314156,0.07563025210084033,0.735,999,subject,mixed,variability,none,LKneeAngles_ax1_tmax_pct,0.005004943153732081,exploratory,240
var_CentreOfMass_path3d_mad,31,17,14,35.9350398288957,33.29470022038333,35.518661685819275,36.54535793500264,2.640339608512363,0.07930209886364803,0.07563025210084033,0.18934642275464555,-0.33613445378151263,0.47920168067226876,negligible,VICTIMS_HIGHER,0.5882352941176471,0.5714285714285714,128.0,0.735814797438752,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.07563025210084033,0.07142857142857142,0.004524886877828055,0.1583710407239819,1.0,0.08274078862314156,0.07563025210084033,0.738,999,subject,mixed,variability,none,CentreOfMass_path3d,0.005004943153732081,exploratory,241
LHipAngles_ax1_tmin_pct__median,31,17,14,53.5,54.0,35.0,41.142857142857146,0.5,-0.009259259259259259,-0.06722689075630252,-0.01444043321299639,-0.46649159663865547,0.3445378151260504,negligible,VICTIMS_LOWER,0.5294117647058824,0.5714285714285714,111.0,0.7633422538692862,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.06722689075630252,-0.058823529411764705,-0.13574660633484162,0.0,0.9354838709677419,0.0685197155785391,-0.06722689075630252,0.73,999,subject,hip,kinematic,left,LHipAngles,0.0049941798351219036,exploratory,242
LAnkleAngles_ax1_phase_50_60_max__median,31,17,14,14.155278205871582,14.046911239624023,13.911169402739581,14.230880737304688,0.1083669662475586,0.0077146473270133025,-0.07563025210084033,0.01459243764137082,-0.46218487394957986,0.3363445378151259,negligible,VICTIMS_LOWER,0.47058823529411764,0.5,110.0,0.735814797438752,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.07563025210084033,-0.08035714285714286,-0.14285714285714285,-0.017857142857142856,1.0,0.06722689075630252,-0.07563025210084033,0.745,999,subject,ankle,phase,left,LAnkleAngles,0.004804745427582798,exploratory,243
LAnkleAngles_ax1_peak_vel__median,31,17,14,379.81948038721646,371.57759412714563,377.64401593675956,377.8330874786049,8.241886260070828,0.02218079451058246,-0.06722689075630252,0.08239205416360049,-0.4957983193277311,0.35294117647058826,negligible,VICTIMS_LOWER,0.47058823529411764,0.35714285714285715,111.0,0.7659271287306254,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.06722689075630252,-0.07692307692307693,-0.14027149321266968,-0.004524886877828055,1.0,0.07304460245636717,-0.06722689075630252,0.775,999,subject,ankle,kinematic,left,LAnkleAngles,0.004745427582797825,exploratory,244
LFootProgressAngles_ax3_rom__median,31,17,14,13.72250497341156,13.669397458434105,15.148914699168767,14.925011221851621,0.05310751497745514,0.0038851394246852823,-0.06722689075630252,0.00944193001332655,-0.48739495798319327,0.37857142857142817,negligible,VICTIMS_LOWER,0.47058823529411764,0.5,111.0,0.7659271287306254,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.06722689075630252,-0.07142857142857142,-0.13392857142857142,-0.008928571428571428,1.0,0.0667016806722689,-0.06722689075630252,0.758,999,subject,foot,kinematic,left,LFootProgressAngles,0.004745427582797825,exploratory,245
RAnkleAngles_ax1_phase_70_80_min__median,31,17,14,-2.1931331157684326,-0.16053974628448486,-0.2585536311654484,-0.46217717443193707,2.0325933694839478,-12.660997768627873,0.08403361344537816,-0.15109633438551062,-0.33613445378151263,0.5212184873949578,negligible,VICTIMS_HIGHER,0.4117647058823529,0.5,129.0,0.7061030154647306,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.08403361344537816,0.08928571428571429,0.026785714285714284,0.1583710407239819,1.0,0.07433742727860373,0.08403361344537816,0.689,999,subject,ankle,phase,right,RAnkleAngles,0.004671280276816609,exploratory,246
RKneeAngles_ax1_median__median,31,17,14,24.314687728881836,25.648139476776123,23.83982178744148,23.353731155395508,1.333451747894287,-0.05199019402953969,-0.05042016806722689,-0.20249363349476446,-0.5042016806722689,0.35315126050420154,negligible,VICTIMS_LOWER,0.7058823529411765,0.5714285714285714,113.0,0.8271812329599,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.05042016806722689,-0.044642857142857144,-0.11312217194570136,0.02262443438914027,0.8709677419354839,0.07304460245636717,-0.05042016806722689,0.851,999,subject,knee,kinematic,right,RKneeAngles,0.004649753639596256,exploratory,247
RHipAngles_ax1_rom__median,31,17,14,45.89175271987915,46.20792293548584,47.352580199346825,46.48523172416857,0.31617021560668945,-0.006842337753378725,0.06722689075630252,-0.05201810315612272,-0.35294117647058826,0.453781512605042,negligible,VICTIMS_HIGHER,0.47058823529411764,0.42857142857142855,127.0,0.7659271287306254,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.06722689075630252,0.07692307692307693,-0.004524886877828055,0.13122171945701358,0.967741935483871,0.07175177763413057,0.06722689075630252,0.763,999,subject,hip,kinematic,right,RHipAngles,0.004592349273675314,exploratory,248
RFootProgressAngles_ax1_mean__median,31,17,14,-74.97919543426815,-74.96067707137306,-74.83631532860134,-74.49550892777289,0.018518362895093787,-0.00024704103029194515,-0.058823529411764705,-0.005410343104445191,-0.4789915966386555,0.33613445378151263,negligible,VICTIMS_LOWER,0.5294117647058824,0.5,112.0,0.7963973678502935,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,-0.058823529411764705,-0.0625,-0.14027149321266968,0.013574660633484163,0.967741935483871,0.08144796380090498,-0.058823529411764705,0.802,999,subject,foot,kinematic,right,RFootProgressAngles,0.0045205938162741375,exploratory,249
RAnkleAngles_ax1_phase_40_50_rom__median,31,17,14,3.1608314514160156,2.7327712774276733,3.334368439281688,3.2337539196014404,0.4280601739883423,0.15663959055924742,0.06722689075630252,0.25188853937972244,-0.3363445378151261,0.46260504201680636,negligible,VICTIMS_HIGHER,0.5294117647058824,0.7142857142857143,127.0,0.7659271287306254,mannwhitneyu_two_sided,0.9960585779461091,0.9960585779461091,0.06722689075630252,0.06787330316742081,-0.004524886877828055,0.14027149321266968,0.9354838709677419,0.07304460245636717,0.06722689075630252,0.765,999,subject,ankle,phase,right,RAnkleAngles,0.004494761851609713,exploratory,250
