channel,time_percent,victim_median,control_median,difference,effect_size,t_stat,victim_consistency,control_consistency,n_victim,n_control,level
KneeAngles_ax1_LminusR,36,20.71845817565918,-6.997898101806641,27.71635627746582,0.16806722689075632,0.7905023769713619,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,37,17.294821739196777,-4.800755023956299,22.095576763153076,0.17647058823529413,0.72929091416906,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,38,13.677559852600098,-2.6670761108398438,16.34463596343994,0.15126050420168066,0.6519079468550462,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,39,9.793591499328613,-0.6691126823425293,10.462704181671143,0.16806722689075632,0.5648412876054657,0.5882352941176471,0.6428571428571429,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,40,7.333202362060547,0.428800106048584,6.904402256011963,0.15126050420168066,0.46985783441416246,0.5882352941176471,0.6428571428571429,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,41,3.6748886108398438,0.3100271224975586,3.364861488342285,0.1092436974789916,0.44215340168003997,0.5882352941176471,0.5,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,42,0.08400344848632812,-1.694915771484375,1.7789192199707031,0.08403361344537816,0.36670276254706596,0.5882352941176471,0.5,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,43,-1.1754350662231445,-2.1094799041748047,0.9340448379516602,0.08403361344537816,0.24702746783399737,0.6470588235294118,0.5714285714285714,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,44,-1.1670989990234375,-1.5467541217803955,0.379655122756958,0.04201680672268908,0.22663822251785704,0.5882352941176471,0.5,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,45,-1.3458003997802734,-1.3083665370941162,-0.03743386268615723,0.008403361344537815,0.11021576190951757,0.5294117647058824,0.5714285714285714,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,46,-1.535585880279541,-1.2386469841003418,-0.2969388961791992,-0.05042016806722689,0.1392596302756689,0.5294117647058824,0.5714285714285714,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,47,-1.6835289001464844,-1.5278985500335693,-0.15563035011291504,-0.05042016806722689,0.11274077912118358,0.5294117647058824,0.5,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,48,-1.3697023391723633,-1.1019458770751953,-0.26775646209716797,0.04201680672268908,0.2945129740957707,0.5294117647058824,0.5,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,49,-1.9599543809890747,-1.6664572209119797,-0.29349716007709503,-0.01680672268907563,0.09892788063402289,0.5294117647058824,0.5714285714285714,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,50,-2.8957366943359375,-1.5136720687150955,-1.382064625620842,-0.04201680672268908,-0.057921597740578167,0.5882352941176471,0.5714285714285714,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,51,-3.4405648708343506,-1.7295893942937255,-1.710975476540625,-0.025210084033613446,-0.1650081690384421,0.6470588235294118,0.5714285714285714,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,52,-4.1027292013168335,-2.7308952808380127,-1.3718339204788208,-0.025210084033613446,-0.157282652043037,0.5882352941176471,0.5714285714285714,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,53,-3.520472526550293,-2.865201473236084,-0.655271053314209,-0.008403361344537815,-0.1350998708822491,0.5882352941176471,0.5,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,54,-3.769397735595703,-3.1523356437683105,-0.6170620918273926,0.025210084033613446,-0.07762315210412964,0.5294117647058824,0.5,17,14,primary_asymmetry
KneeAngles_ax1_LminusR,55,-3.5761728286743164,-3.733417272567749,0.15724444389343262,0.05042016806722689,-0.05713268028778071,0.5294117647058824,0.5,17,14,primary_asymmetry
